-2.590459999999999852e+01,-8.224719999999999587e+00,1.706680000000000064e+01
-2.590459999999999852e+01,-2.247200000000000031e-01,1.706680000000000064e+01
-2.590459999999999852e+01,-2.247200000000000031e-01,9.066769999999999996e+00
-2.590459999999999852e+01,7.775280000000000413e+00,9.066769999999999996e+00
-1.790459999999999852e+01,7.775280000000000413e+00,9.066769999999999996e+00
-1.790459999999999852e+01,7.775280000000000413e+00,1.066769999999999996e+00
-1.790459999999999852e+01,-2.247200000000000031e-01,1.066769999999999996e+00
-2.590459999999999852e+01,-2.247200000000000031e-01,1.066769999999999996e+00
-2.590459999999999852e+01,-8.224719999999999587e+00,1.066769999999999996e+00
-1.790459999999999852e+01,-8.224719999999999587e+00,1.066769999999999996e+00
-1.790459999999999852e+01,-1.622469999999999857e+01,1.066769999999999996e+00
-9.904569999999999652e+00,-1.622469999999999857e+01,1.066769999999999996e+00
-9.904569999999999652e+00,-8.224719999999999587e+00,1.066769999999999996e+00
-9.904569999999999652e+00,-2.247200000000000031e-01,1.066769999999999996e+00
-9.904569999999999652e+00,7.775280000000000413e+00,1.066769999999999996e+00
-9.904569999999999652e+00,7.775280000000000413e+00,9.066769999999999996e+00
-1.904570000000000096e+00,7.775280000000000413e+00,9.066769999999999996e+00
6.095430000000000348e+00,7.775280000000000413e+00,9.066769999999999996e+00
6.095430000000000348e+00,1.577529999999999966e+01,9.066769999999999996e+00
-1.904570000000000096e+00,2.377530000000000143e+01,9.066769999999999996e+00
-1.904570000000000096e+00,1.577529999999999966e+01,1.066769999999999996e+00
-1.904570000000000096e+00,7.775280000000000413e+00,1.066769999999999996e+00
-1.904570000000000096e+00,-2.247200000000000031e-01,1.066769999999999996e+00
-1.904570000000000096e+00,-8.224719999999999587e+00,1.066769999999999996e+00
6.095430000000000348e+00,-8.224719999999999587e+00,1.066769999999999996e+00
6.095430000000000348e+00,-1.622469999999999857e+01,1.066769999999999996e+00
-1.904570000000000096e+00,-1.622469999999999857e+01,1.066769999999999996e+00
-1.904570000000000096e+00,-2.422469999999999857e+01,1.066769999999999996e+00
-1.904570000000000096e+00,-3.222469999999999857e+01,9.066769999999999996e+00
-1.904570000000000096e+00,-2.422469999999999857e+01,1.066769999999999996e+00
6.095430000000000348e+00,-2.422469999999999857e+01,1.066769999999999996e+00
1.409539999999999971e+01,-2.422469999999999857e+01,1.066769999999999996e+00
1.409539999999999971e+01,-1.622469999999999857e+01,1.066769999999999996e+00
1.409539999999999971e+01,-8.224719999999999587e+00,1.066769999999999996e+00
1.409539999999999971e+01,-8.224719999999999587e+00,9.066769999999999996e+00
1.409539999999999971e+01,-2.247200000000000031e-01,9.066769999999999996e+00
1.409539999999999971e+01,7.775280000000000413e+00,9.066769999999999996e+00
2.209540000000000148e+01,7.775280000000000413e+00,9.066769999999999996e+00
2.209540000000000148e+01,7.775280000000000413e+00,1.066769999999999996e+00
1.409539999999999971e+01,7.775280000000000413e+00,1.066769999999999996e+00
1.409539999999999971e+01,1.577529999999999966e+01,1.066769999999999996e+00
6.095430000000000348e+00,1.577529999999999966e+01,1.066769999999999996e+00
6.095430000000000348e+00,7.775280000000000413e+00,1.066769999999999996e+00
6.095430000000000348e+00,-2.247200000000000031e-01,1.066769999999999996e+00
1.409539999999999971e+01,-2.247200000000000031e-01,1.066769999999999996e+00
2.209540000000000148e+01,-2.247200000000000031e-01,1.066769999999999996e+00
3.009540000000000148e+01,-2.247200000000000031e-01,1.066769999999999996e+00
3.009540000000000148e+01,-8.224719999999999587e+00,1.066769999999999996e+00
3.009540000000000148e+01,-8.224719999999999587e+00,9.066769999999999996e+00
3.009540000000000148e+01,-2.247200000000000031e-01,9.066769999999999996e+00
2.209540000000000148e+01,-2.247200000000000031e-01,9.066769999999999996e+00
2.209540000000000148e+01,-8.224719999999999587e+00,9.066769999999999996e+00
2.209540000000000148e+01,-8.224719999999999587e+00,1.066769999999999996e+00
2.209540000000000148e+01,-1.622469999999999857e+01,1.066769999999999996e+00
2.209540000000000148e+01,-1.622469999999999857e+01,9.066769999999999996e+00
1.409539999999999971e+01,-1.622469999999999857e+01,9.066769999999999996e+00
6.095430000000000348e+00,-1.622469999999999857e+01,9.066769999999999996e+00
-1.904570000000000096e+00,-1.622469999999999857e+01,9.066769999999999996e+00
-9.904569999999999652e+00,-1.622469999999999857e+01,9.066769999999999996e+00
-9.904569999999999652e+00,-8.224719999999999587e+00,9.066769999999999996e+00
-1.904570000000000096e+00,-8.224719999999999587e+00,9.066769999999999996e+00
6.095430000000000348e+00,-8.224719999999999587e+00,9.066769999999999996e+00
6.095430000000000348e+00,-2.247200000000000031e-01,9.066769999999999996e+00
-1.904570000000000096e+00,-2.247200000000000031e-01,9.066769999999999996e+00
-9.904569999999999652e+00,-2.247200000000000031e-01,9.066769999999999996e+00
-1.790459999999999852e+01,-2.247200000000000031e-01,9.066769999999999996e+00
-1.790459999999999852e+01,-8.224719999999999587e+00,9.066769999999999996e+00
-1.790459999999999852e+01,-1.622469999999999857e+01,9.066769999999999996e+00
-2.590459999999999852e+01,-1.622469999999999857e+01,9.066769999999999996e+00
-2.590459999999999852e+01,-8.224719999999999587e+00,9.066769999999999996e+00
